time,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,log_ret,ret,roll_std_20,roll_skew_20,roll_kurt_20,z_score,hurst,garch_volatility,vwap,dist_vwap,force_index,amihud_illiq
2017-02-10 07:00:00,3.43,3.45,3.38,3.41,358120,2851044.8707452347,38063020.0,0.11927821199526305,-1931.2751167235156,-0.0883216675130828,-0.40394812726565804,594551.5417555486,3.4527693253551237,31.318042576229118,756.5383942790243,3.4939999999999998,3.634199857346574,3.3538001426534256,8.025177867577227,0.09343753211463046,0.0,0.0,3.449333333333334,3.5303333333333335,3.3683333333333336,4.696559721685347,0.07201646090534738,0.0,0.0,3.37,3.64,3.505,7.7275329135661135,0.037037037037036244,0.08305301772386185,3.49027620836528,-0.02076923675300879,-0.0019209189418204404,-0.01884831781118835,3.454166666666666,3.4842307692307695,3.438940541117911,3.45970977787092,0.8629032258064514,1.0806451612903225,-0.2177419354838711,0.0021207463387260513,24.033530388064246,0.03600000000000003,0.27326833522945404,15.691253189001742,-15.417984853772287,3.46,3.505,3.4825,3.415,0.09487862843702932,11.510412121814083,14.894411157833037,16.57308434331076,-146.18249534450695,3.39,3.415,32.0,92.0,-60.0,3.4181110618198955,3.5417241537327357,0.0,0.0,40.1570009157763,0.1607522740224217,0.1380334873690955,0.19968262700024117,-9.233549320206794,41.81785661679607,4.7619047619046615,4.761904761904737,-95.23809523809534,-0.05561764705882455,-4.51977401129944,-0.6003173123321931,-0.05672471989080759,-0.5435925924413855,9.570264598761675,-5.167322138839438,14.737586737601113,3.4403763688539857,0.29673590504450953,0.29629651306568583,-21.395348837209305,0.008836581800498164,0.03000000000000025,0.013423549757454495,-0.8184619966902708,3.4239560031617677,-1.0648282709009185,0.25881288939162045,1.6770413978417942,3.6058081220687184,-0.05430353347708904,10743.60000000009,2.4674918464476053e-08
2017-02-13 07:00:00,3.41,3.43,3.39,3.41,206340,2799884.870745236,38421140.0,0.05948391340950047,-120.57867147728643,0.48866301798279926,-0.3468194282747102,597730.1216372055,3.4445751142477006,41.9097967964574,763.253232098069,3.4889999999999994,3.6336236495183263,3.3443763504816726,8.29026365825892,0.22687731134184821,0.0,0.0,3.439333333333333,3.5223333333333335,3.356333333333333,4.826516766815286,0.3232931726907642,0.0,0.0,3.37,3.64,3.505,7.738607050730869,0.14814814814814828,0.0817477159514757,3.6064874668049685,-0.02153942192600944,-0.005844619538658241,-0.015694802387351197,3.4441666666666664,3.4823076923076925,3.434488150176694,3.4560275721027036,0.8799999999999996,1.0479999999999998,-0.16800000000000026,-0.015068386949879137,24.05935992217444,0.04100000000000037,-3.102386855058095,12.366797564523486,-15.46918441958158,3.46,3.505,3.4825,3.415,0.04743931421851466,11.084859975990591,17.416224091985296,15.583835686198674,-95.23809523809537,3.415,3.415,28.000000000000004,88.0,-60.0,3.4181110618198955,3.527986221434117,0.0,0.0,44.27470253016846,0.3609171963288991,0.20277133717175458,0.1839706238305613,-9.665800907934205,38.469022478300644,19.04761904761907,7.936507936507915,-80.95238095238093,-0.06444117647058789,-3.3994334277620304,-0.6232421899604378,-0.17002821390473363,-0.4532139760557041,14.735733811925408,-1.186710948686469,15.922444760611878,3.4386765003691515,0.887573964497057,0.8836581800498067,-20.697674418604638,0.0,0.0,0.012194112996679203,-1.227587145559314,4.9745493615518575,-0.9697443170259132,0.26358077963810755,1.6391305009130235,3.6054493761577344,-0.0542094357086831,0.0,0.0
2017-02-14 07:00:00,3.45,3.65,3.42,3.55,1003040,2799884.870745236,38627480.0,-0.004933303510621141,-103.35314698053124,-0.09692740137636711,-0.19275686458323427,597730.1216372055,3.4381151486681367,41.24712630111612,763.253232098069,3.4800000000000004,3.6207124727947027,3.339287527205298,8.08692372383346,0.25126583091845234,0.0,0.0,3.427666666666667,3.509666666666667,3.3456666666666672,4.7845959350384035,0.39227642276422575,0.0,0.0,3.37,3.64,3.505,7.758620689655173,0.14814814814814828,0.07757294435632814,3.700491276312706,-0.021897379860115418,-0.009055171602949677,-0.012842208257165741,3.4341666666666666,3.480384615384615,3.430720742457203,3.4526181223173182,0.9316239316239315,1.0683760683760681,-0.1367521367521366,-0.029850980708504612,24.043396495009027,0.04999999999999938,-7.292284385551441,8.920135449329226,-16.212419834880667,3.46,3.505,3.4825,3.395,0.02371965710925733,10.689704412011634,16.79915170133922,15.031686455026142,-89.43616331821192,3.3975,3.415,24.0,84.0,-60.0,3.4181110618198955,3.515347323719388,0.0,0.0,44.274702530168454,0.39078325080610377,0.304150907052475,0.21498524386444173,-10.0112142232919,38.92473479629443,19.04761904761907,14.28571428571427,-80.95238095238093,-0.0669117647058819,-3.3994334277620304,-0.6342253641830043,-0.26286764396038775,-0.3713577202226166,12.863404690186897,1.6233121790882041,11.240092511098693,3.437071756909946,0.0,0.0,-20.697674418604638,0.04023531219189897,0.13999999999999968,0.01550914477638943,0.1978063138013165,3.6413306859299257,1.0362803756745962,0.2581693258813956,1.5781507370529941,3.6048716183593803,-0.01522151803684848,140425.5999999997,4.011336755453319e-08
2017-02-15 07:00:00,3.57,3.64,3.52,3.55,1519760,2930716.1750930613,39630520.0,0.01594392656915243,19972.211588302358,2.8662864890732123,-0.0812971302877219,638910.649496443,3.462222225496147,54.621119440111066,763.253232098069,3.478,3.613440023626696,3.3425599763733045,7.788385487446561,0.7658003080332015,0.0,0.0,3.4376666666666673,3.527666666666667,3.3476666666666666,5.236109764375077,1.1240740740740698,1.0,0.0,3.37,3.65,3.51,8.05060379528464,0.6428571428571422,0.0938156499206953,3.67343382748734,-0.010760197274470418,-0.009396176737253825,-0.001364020537216593,3.4358333333333335,3.485,3.449071397463787,3.4598315947382576,0.9374999999999999,0.9062500000000002,0.031249999999999667,-0.03447464581256887,24.43236735060319,0.0519999999999996,-5.311917302079845,5.769530187360802,-11.081447489440647,3.51,3.51,3.51,3.4,16.37912410437463,13.003292396401573,30.746172868360837,12.2314432619487,85.10160547883815,3.4225000000000003,3.415,100.0,80.0,20.0,3.37,3.515347323719388,1.0,0.0,59.395934849461,1.0,0.5839001490450011,0.3636074644230769,-4.911526365975595,45.719827382917494,64.28571428571423,34.12698412698413,-35.71428571428577,-0.04852941176470571,0.5665722379603405,-0.3110034977088082,-0.27249481471007186,-0.03850868299873633,33.49094724526042,7.996839192322648,25.494108052937776,3.44682663552838,4.105571847507328,4.023531219189902,-17.441860465116278,0.0,0.0,0.01546409550805648,0.14133359607710083,3.709261326944221,1.0701001016495233,0.25250429972866295,2.0065041512457937,3.6044113629135652,-0.01509576944335868,0.0,0.0
2017-02-16 07:00:00,3.6,3.6,3.51,3.51,455380,2170836.1750930557,41150280.0,-0.13295151314835094,17119.038504259166,0.35531926093593874,0.13077537162290667,638910.649496443,3.495434657967168,70.04892811541079,763.253232098069,3.4770000000000003,3.6099812016790342,3.3440187983209664,7.649191928618575,0.7744748847141334,0.0,0.0,3.4470000000000005,3.539,3.3549999999999995,5.337975050768802,1.0597826086956503,1.0,0.0,3.37,3.65,3.51,8.052919183203905,0.6428571428571422,0.09643408492862578,3.6461755969495138,-0.0019118610917066015,-0.00789931360814438,0.005987452516437779,3.4375,3.4896153846153846,3.4645988747770504,3.466510735868757,1.0151515151515151,0.8787878787878787,0.13636363636363646,-0.03202171825917917,24.808865872520137,-0.08700000000000019,-4.535448966722886,2.8352585560807326,-7.3707075228036185,3.51,3.51,3.51,3.4,58.18956205218731,15.151624096192226,27.943200147615187,11.116364583851809,123.72051624388159,3.4225000000000003,3.415,96.0,76.0,20.0,3.3756,3.515347323719388,0.0,0.0,59.395934849461,1.0,0.7969277502687014,0.5616596021220592,-1.0468583369379716,38.953177573032235,64.28571428571423,49.20634920634919,-35.71428571428577,-0.014588235294117347,0.5665722379603405,-0.055152319937283034,-0.2290263157555141,0.17387399581823107,49.59036875590627,16.315545105039373,33.27482365086689,3.4512133468279185,0.0,0.0,-17.441860465116278,-0.01133156600954997,-0.040000000000000036,0.015557656994337199,0.1572633384534185,3.5559022082179284,0.514310673368594,0.25191857008145213,1.9232856834323844,3.6041576315816797,-0.0261247262762919,-18215.200000000015,2.4883758640146624e-08
2017-02-17 07:00:00,3.51,3.52,3.48,3.51,227780,1715456.1750930557,40694900.0,-0.2261031544968868,12071.290146507854,-0.4940928455356009,0.06962684105864873,633779.6072429218,3.498696196516068,62.4766382993596,754.6531956800626,3.4755000000000003,3.6062631446547533,3.3447368553452472,7.524853670249058,0.6319179042806291,0.0,0.0,3.4530000000000003,3.5420000000000003,3.364,5.154937735302647,0.8202247191011214,0.0,0.0,3.37,3.65,3.51,8.056394763343398,0.4999999999999992,0.09579067643576324,3.631220433607854,0.0018515004314472172,-0.005949150800226061,0.007800651231673278,3.4475,3.4915384615384615,3.471583663272889,3.4697321628414417,0.9852941176470588,0.9117647058823528,0.07352941176470595,-0.027111753147260772,25.131450702787657,-0.00550000000000006,-4.550605089901212,0.3277258250778249,-4.878330914979037,3.51,3.51,3.51,3.4,79.09478102609366,16.936826085550717,26.026765753195356,11.11600428382186,82.25824236409767,3.4124999999999996,3.415,92.0,72.0,20.0,3.381088,3.515347323719388,0.0,0.0,54.4958919945017,0.782663264299327,0.9275544214331092,0.7694607735822706,0.5895120486150252,36.96023864091084,49.99999999999992,59.52380952380947,-50.00000000000008,0.015764705882353347,3.539823008849548,0.053361479922732186,-0.17254875661986485,0.22591023654259704,43.40272028339554,21.73298014071061,21.66974014268493,3.452464518274921,-1.1267605633802802,-1.1331566009550098,-18.37209302325582,0.0,0.0,0.015539452610254285,0.1875405348902921,3.59680314801338,0.5588300608863278,0.25259120644575356,1.8861815272562685,3.603959358587693,-0.026071148211980304,0.0,0.0
2017-02-20 07:00:00,3.51,3.72,3.51,3.67,1199190,1829346.1750930531,40922680.0,-0.22308053754068452,10346.82012557816,-0.9658442356659931,-0.2931858561530808,633779.6072429218,3.4987673450916925,59.60846467392344,754.6531956800626,3.4735,3.600822425361756,3.346177574638244,7.3310738656545835,0.6433368862409501,0.0,0.0,3.46,3.5490000000000004,3.371,5.144508670520242,0.7808988764044915,0.0,0.0,3.37,3.65,3.51,8.0610335396574,0.4999999999999992,0.09021160879218691,3.6162034222527195,0.0047789033292864325,-0.0038035399743235627,0.008582443303609995,3.4508333333333336,3.493076923076923,3.4774938689232138,3.4727149655939273,0.9481481481481483,0.9851851851851852,-0.03703703703703687,-0.020711208152242033,25.409508066672966,-0.013500000000000068,-3.6670938884911117,-1.6557396712877932,-2.0113542172033183,3.51,3.51,3.51,3.4,89.54739051304682,17.972239089510236,25.199561121440382,13.146419343939309,36.68478260869532,3.4124999999999996,3.415,88.0,68.0,20.0,3.3864662400000003,3.515347323719388,0.0,0.0,54.4958919945017,0.782663264299327,0.8551088428662181,0.8598636715226763,1.8692848011423204,40.452736650215535,49.99999999999992,54.7619047619047,-50.00000000000008,0.03261764705882397,1.1527377521613713,0.1376128872260932,-0.11051642785067325,0.24812931507676644,34.766254809938616,24.339635074556213,10.426619735382403,3.4554748627922143,0.0,0.0,-18.37209302325582,0.044575624588704586,0.16000000000000014,0.018508081262132218,0.5303715422935771,2.0925068640888194,2.4485974292703645,0.24924169044570832,1.8070510988216766,3.604260354294754,0.018239427578230324,191870.40000000017,3.7171444548991056e-08
2017-02-21 07:00:00,3.68,3.77,3.66,3.7,1089290,2457493.317950194,42121870.0,-0.11066896549848876,36278.760107638445,2.0138593550646724,0.2213550146293765,688443.5388668536,3.5259368584530715,69.11007484860899,754.6531956800626,3.4799999999999995,3.631261363209511,3.328738636790488,8.693181793650098,1.1280519888506888,1.0,0.0,3.4806666666666666,3.583666666666667,3.3776666666666664,5.918406435548757,1.4190938511326843,1.0,0.0,3.37,3.72,3.545,10.05747126436782,0.8571428571428564,0.10219044791296827,3.2954578944392154,0.019781524934952,0.0009134730075315498,0.01886805192742045,3.4683333333333333,3.4992307692307696,3.507110196781181,3.487328671846229,1.049645390070922,0.8368794326241136,0.21276595744680837,-0.004551588280521483,25.80046413648063,-0.05999999999999961,0.652210573995049,-2.597822451955704,3.250033025950753,3.545,3.545,3.545,3.435,94.77369525652341,20.44502152227665,35.86807523689763,11.14391083762285,187.24279835390942,3.41,3.415,100.0,64.0,36.0,3.3917369152,3.515347323719388,0.0,0.0,67.09069176462654,1.0,0.8551088428662181,0.8792573690551818,7.963967848608293,49.11029742975465,85.71428571428564,61.904761904761834,-14.285714285714358,0.0690588235294114,6.06936416184971,0.5672400509493546,0.02503486790933232,0.5422051830400223,41.43252952268463,27.7582139641819,13.674315558502734,3.4821311286377847,4.558404558404572,4.4575624588704565,-14.651162790697668,0.008141157583699866,0.03000000000000025,0.018555799009484026,0.4555387410107895,1.9824357000500499,2.325380861267539,0.24289510449505747,2.2464311806232096,3.6052354949612586,0.026285246878098845,32678.70000000027,7.473820179841792e-09
2017-02-22 07:00:00,3.7,3.88,3.68,3.8,1611110,2160414.2270411043,43211160.0,-0.1509086946232411,35764.465806547276,1.0098320924638982,0.22565677155047717,697347.8167960088,3.5546818257514907,73.29814755201627,760.8220228927062,3.4880000000000004,3.6657188791321844,3.3102811208678165,10.190302702533485,1.0964476060034063,1.0,0.0,3.5096666666666665,3.610666666666667,3.4086666666666665,5.755532339253502,1.442244224422441,1.0,0.0,3.37,3.77,3.5700000000000003,11.467889908256877,0.8250000000000004,0.10297140312167144,3.1720599504847256,0.033703447561214794,0.007471467918268199,0.026231979642946594,3.4916666666666667,3.503461538461538,3.536785551122538,3.503082103561323,1.1594202898550725,0.818840579710145,0.3405797101449275,0.019148733158754778,25.980869083434776,-0.038000000000000256,7.155086809439719,-2.264352307682264,9.419439117121982,3.5700000000000003,3.5700000000000003,3.5700000000000003,3.46,97.3868476282617,23.000931898669556,36.62662386809136,10.262126602121622,226.6666666666663,3.4325,3.415,100.0,60.0,40.0,3.404867438592,3.515347323719388,0.0,0.0,68.83260729244316,1.0,0.9275544214331092,0.8792573690551819,13.323030885903062,47.88477170443499,82.50000000000004,72.7380952380952,-17.499999999999964,0.09726470588235303,8.187134502923984,0.9621084109604797,0.2124495765195618,0.7496588344409179,42.9741666995543,30.80140451125638,12.172762188297924,3.5362991139834294,0.8174386920980936,0.8141157583700043,-13.953488372093014,0.026668247082161273,0.09999999999999964,0.019291844081213486,0.27021268490777794,1.2228025817389065,2.603017653902066,0.24017272767367842,2.1453055626661057,3.6076768970012756,0.05330940338880803,161110.99999999942,1.6552716501145963e-08
2017-02-23 07:00:00,3.82,3.84,3.74,3.76,784130,2482636.2270411015,44822270.0,-0.10137792800889957,53671.11354846901,0.8068971082049005,0.1775505007026832,740891.3303095222,3.5979603617647027,78.2187343985049,760.8220228927062,3.5015,3.7250419423732373,3.277958057626763,12.7683531271305,1.1676599407497514,1.0,0.0,3.5493333333333332,3.664333333333333,3.4343333333333335,6.480090157776096,1.58985507246377,1.0,0.0,3.37,3.88,3.625,14.56518634870769,0.8431372549019606,0.11267426280950428,3.0208162218758705,0.052204059903030675,0.016417986315220696,0.03578607358780998,3.5208333333333335,3.5115384615384615,3.5772800817190706,3.52507602181604,1.1643835616438356,0.7671232876712331,0.39726027397260255,0.05245319621284317,26.302562459702035,-0.11149999999999993,15.352162738486186,-0.5889195962092931,15.941082334695478,3.63,3.625,3.6275,3.5149999999999997,98.69342381413085,25.85510659356578,39.09140578856304,8.885465941995395,241.01027397260322,3.4575,3.415,100.0,56.00000000000001,43.99999999999999,3.42677539227648,3.515347323719388,0.0,0.0,73.80908860124762,1.0,1.0,0.9275544214331092,19.885340698193986,50.14372678715147,84.31372549019606,84.17600373482725,-15.686274509803942,0.12770588235294156,10.144927536231874,1.4809342998547963,0.4661465211866087,1.0147877786681876,47.48516446631395,34.1381565022679,13.34700796404605,3.6226416949147437,2.7027027027026973,2.666824708216109,-11.627906976744185,-0.010582109330536972,-0.040000000000000036,0.019541730282971084,0.3278882478933509,1.04212370858336,1.923751675644758,0.2434837493141744,2.1952695350407287,3.608798137457712,0.041898121419671544,-31365.200000000026,1.3495350682331975e-08
2017-02-24 07:00:00,3.78,3.81,3.76,3.76,572630,2012158.227041096,44038140.0,-0.14795424699564666,41523.06875583058,0.12752987387295442,0.28377544216461964,732637.3303095222,3.6156976560535723,72.56743754229166,752.8133700201513,3.5130000000000003,3.7632878343028278,3.262712165697173,14.249236225609302,0.9934318934997656,0.0,0.0,3.588666666666667,3.7096666666666662,3.4676666666666662,6.743451606910645,1.2079889807162545,1.0,0.0,3.37,3.88,3.625,14.51750640478223,0.7647058823529409,0.11140683652855381,2.7573133404820527,0.06291304039986034,0.025716997132148627,0.03719604326771171,3.551666666666667,3.5188461538461535,3.605390838377675,3.542477797977815,1.2039473684210529,0.7434210526315792,0.4605263157894737,0.08837260351740724,26.55145836515978,-0.14300000000000024,22.243756353470083,2.2273185380716156,20.01643781539847,3.635,3.625,3.63,3.5149999999999997,99.34671190706543,28.505411667397986,36.45789098712444,8.286868741309164,186.1626248216831,3.4575,3.415,96.0,52.0,44.0,3.4630333608943613,3.515347323719388,0.0,0.0,69.05915192819374,0.8644920632397833,0.9548306877465946,0.9607950363932346,23.284982460353167,46.48887962034011,76.47058823529409,81.09477124183007,-23.529411764705912,0.1648529411764703,10.914454277286126,1.7759614593992255,0.7281095088291321,1.0478519505700934,42.28886273109353,35.76829774803302,6.52056498306051,3.6553865021554497,-1.0526315789473717,-1.0582109330536937,-12.558139534883727,0.0,0.0,0.019541730282971084,0.3278882478933509,1.04212370858336,1.6846440852166105,0.24951412975822265,2.1502931056340957,3.6095920119582887,0.04166897187921002,0.0,0.0
2017-02-27 07:00:00,3.76,3.87,3.7,3.82,1338310,1439528.227041096,44610770.0,-0.2166197316293632,35591.20179071193,-0.043658208616385294,0.4272501733138104,732637.3303095222,3.626636192719518,68.78706016351347,752.8133700201513,3.5244999999999997,3.797005045824842,3.2519949541751574,15.46347259610398,0.9321020906001352,0.0,0.0,3.625,3.7439999999999998,3.5059999999999993,6.565517241379322,1.0672268907563025,1.0,0.0,3.37,3.88,3.625,14.470137608171365,0.7647058823529409,0.10526615287569845,2.6219985853965597,0.07058630955948653,0.03469085961761621,0.035895449941870314,3.5841666666666665,3.527307692307692,3.629176863242648,3.5585905536831617,1.2466666666666666,0.7533333333333336,0.49333333333333296,0.12427196377203624,26.677902204852625,-0.14449999999999985,29.787045998356433,6.347244136283602,23.43980186207283,3.65,3.625,3.6375,3.5149999999999997,99.6733559535327,30.966409235956462,35.18167076239757,7.996784230083577,151.0191476219891,3.4575,3.415,92.0,48.0,44.0,3.4963906920228123,3.515347323719388,0.0,0.0,69.05915192819374,0.8644920632397833,0.9096613754931889,0.9548306877465946,25.844091017300187,45.301292264117436,76.47058823529409,79.08496732026141,-23.529411764705912,0.21214705882352902,11.572700296735896,1.9835468142416466,0.9791969699116351,1.0043498443300116,35.86507869437742,35.787653937301904,0.07742475707551222,3.6792646856417273,0.0,0.0,-12.558139534883727,0.015831465216680662,0.06000000000000005,0.019726923659769826,0.2006625123921208,0.8317121921462536,1.817077776232693,0.2618761314785225,2.0532962178780205,3.611637073525995,0.05769209979633494,80298.60000000008,1.182944550715504e-08
2017-02-28 07:00:00,3.86,3.9,3.81,3.82,1082260,1990597.050570503,45949080.0,-0.1467031632043536,41977.972963467386,2.8205410433498447e-15,0.3473696254561454,753993.3409478201,3.651676382508577,74.09402377040217,752.8133700201513,3.539,3.8404564645185095,3.2375435354814908,17.036251173693664,0.966070615617444,0.0,0.0,3.6636666666666664,3.795666666666667,3.531666666666667,7.205895732872344,1.0921717171717156,1.0,0.0,3.37,3.88,3.625,14.410850522746532,0.8823529411764705,0.11173953758812857,2.3289305066991757,0.08058005252432743,0.04386869819895846,0.03671135432536897,3.6208333333333336,3.5376923076923075,3.6585342688976255,3.577954216373298,1.2077922077922079,0.7532467532467534,0.4545454545454545,0.1616688998160409,26.8735353057581,-0.129,38.589083930636455,11.225133162140969,27.363950768495485,3.6799999999999997,3.625,3.6525,3.5149999999999997,99.83667797676635,33.50252761886983,35.19444600860314,7.088258505250221,135.63901648203208,3.4575,3.415,88.0,44.0,44.0,3.5270794366609874,3.515347323719388,0.0,0.0,72.17433874642266,0.9533632561454822,0.8941157942083499,0.9195359524827111,29.060382388933466,52.37012987012976,88.23529411764704,80.39215686274507,-11.764705882352956,0.23599999999999977,13.017751479289942,2.252126428996214,1.233782861728551,1.0183435672676633,37.47576487089197,36.12527612401992,1.3504887468720526,3.7141174364769514,1.5957446808510634,1.5831465216680662,-11.162790697674419,0.0,0.0,0.016787897189107396,1.0039941299783972,0.5372082387284536,1.5966426573069714,0.27403257131554204,2.0155981991203182,3.613667386200443,0.05709784320147494,0.0,0.0
2017-03-01 07:00:00,3.84,3.84,3.76,3.77,532280,1148839.2727927207,47031340.0,-0.1885260895557717,35981.11968297205,0.582115203370722,0.4686898601615481,753993.3409478201,3.6732429065096506,77.64003476408146,752.8133700201513,3.5604999999999998,3.8773264509159535,3.243673549084046,17.79673927347023,0.9095302006031671,0.0,0.0,3.694,3.812,3.5759999999999996,6.38873849485653,1.0338983050847457,1.0,0.0,3.37,3.9,3.635,14.885549782333937,0.8490566037735847,0.1095655838293157,1.8940820917663326,0.08749161692670304,0.05259328194450738,0.03489833498219566,3.655,3.5484615384615386,3.683375150605683,3.59588353367898,1.2738853503184715,0.6942675159235673,0.5796178343949042,0.19805483149249437,26.849430951618533,-0.15049999999999963,47.36247059741211,16.991568669267078,30.370901928145035,3.69,3.635,3.6624999999999996,3.525,99.91833898838317,35.97384448721736,35.08122803239676,6.657055014211923,135.0364963503653,3.4575,3.415,100.0,40.0,60.0,3.5553130817281082,3.515347323719388,0.0,0.0,72.17433874642266,0.9514220374645365,0.9230924522832674,0.9089565406616021,31.55046210712903,49.154334060060314,84.90566037735847,83.20384757676653,-15.09433962264153,0.2515000000000005,12.023460410557176,2.433104857464324,1.4736472608757056,0.9594575965886185,35.66033012319259,36.03228692385446,-0.3719568006618701,3.734860274303272,0.0,0.0,-11.162790697674419,-0.013175421158564404,-0.04999999999999982,0.016786054405574458,1.2168377027723285,1.134909058512297,1.1611654404637501,0.2829277725156902,1.9298192103910505,3.6144240751785723,0.043043074521835506,-26613.999999999905,2.4752801455182244e-08
2017-03-02 07:00:00,3.82,3.93,3.77,3.92,1506840,749629.2727927237,46499060.0,-0.21108698362190303,27038.959728261772,-0.8266325993837861,0.41595336502792646,747026.3252410138,3.689264698435064,76.79056562956967,742.9597918785263,3.5755000000000003,3.9020256498347403,3.2489743501652604,18.26461472995329,0.7978326512763076,0.0,0.0,3.7159999999999997,3.8299999999999996,3.6020000000000003,6.13562970936489,0.7368421052631589,0.0,0.0,3.37,3.9,3.635,14.823101664102916,0.7547169811320756,0.10660902544638413,1.5002504803307566,0.08792100080974219,0.05965882571755435,0.02826217509218784,3.685,3.5573076923076923,3.696702050512501,3.608781049702759,1.2360248447204967,0.7267080745341619,0.5093167701863348,0.2289234562549588,26.656585523284626,-0.025500000000000522,55.25834841502867,23.637007947592622,31.62134046743605,3.69,3.635,3.6624999999999996,3.525,99.95916949419158,37.305580074093314,33.15073581991938,9.730048078118125,94.9021392808376,3.465,3.415,96.0,36.0,60.0,3.5897817735552975,3.515347323719388,0.0,0.0,65.774116875377,0.7279451922063594,0.8775768286054596,0.8982616916990258,31.658507055521394,42.528681953330434,75.00000000000003,82.7136514983352,-24.99999999999998,0.24652941176470566,10.557184750733134,2.4363074289858595,1.6661792944977365,0.770128134488123,29.075981115964588,34.641025762276485,-5.565044646311897,3.7389344257711743,-1.308900523560208,-1.3175421158564404,-12.325581395348827,0.03901665234245172,0.1499999999999999,0.018399629269673402,0.9440000263165667,-0.009132927094148037,1.7685938038373101,0.3009493431592453,1.9099402578471807,3.6175316044661376,0.08361181839031907,226025.99999999985,2.5893029347808472e-08
2017-03-03 07:00:00,3.92,3.93,3.88,3.91,700920,2068114.2727927195,48005900.0,-0.09732997997146002,55465.6797670815,0.5309123729128541,0.41897117609435897,806980.1713948599,3.717918627437538,78.98459717348322,742.9597918785263,3.5985,3.9528599864544516,3.2441400135455485,19.69487211084905,0.9536347390922545,0.0,0.0,3.7493333333333334,3.8703333333333334,3.628333333333333,6.45448079658607,1.2052341597796135,1.0,0.0,3.37,3.93,3.6500000000000004,15.562039738780047,0.9821428571428568,0.11194812290174574,1.134668404259105,0.09922127592255325,0.06757131575855413,0.031649960163999125,3.715833333333333,3.572307692307692,3.7310555812028854,3.631834305280332,1.223529411764706,0.7117647058823531,0.5117647058823529,0.26260975043709545,26.590098842541522,-0.04850000000000021,67.9009848370445,31.589016694874356,36.311968142170144,3.7199999999999998,3.6500000000000004,3.685,3.54,99.9795847470958,38.97836638476125,35.59844946990317,8.699003482492179,114.87460870176929,3.465,3.415,100.0,32.0,68.0,3.6208035961997678,3.515347323719388,0.0,0.0,73.39603830979063,0.9860145970035427,0.8884606088914797,0.8963766299267357,34.51593730374606,50.16664292835768,98.1481481481481,86.01793617516887,-1.8518518518518945,0.24838235294117705,10.42253521126761,2.7319879593156333,1.879341027461316,0.8526469318543173,32.052550197859986,34.12333064939319,-2.070780451533203,3.781167987984278,3.9787798408488007,3.9016652342451774,-8.837209302325578,-0.0025542798050967423,-0.009999999999999787,0.018044266884667457,0.9670712130693647,0.08652467637389415,1.5159286609693008,0.31583972466653765,2.223064463826272,3.619136888151281,0.08036808798279445,-7009.199999999851,3.6441816542497606e-09
