Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,log_ret,ret,roll_std_20,roll_skew_20,roll_kurt_20,z_score,hurst,garch_volatility,vwap,dist_vwap,force_index,amihud_illiq
9.97,10.06,9.93,9.95,497950,109157756.5802679,302873140.0,-0.1869536568908345,-101062.62112353474,-2.5951375317825462,-0.3828172035957672,12670953.504361326,10.227480764964227,27.35166633057551,1208.7586288104505,10.446,11.219909555439195,9.672090444560805,14.817337841072082,0.22477404045086088,0.0,0.0,10.165333333333333,10.509333333333334,9.821333333333333,6.768100734522567,0.2887596899224795,0.0,0.0,9.79,11.96,10.875,20.773501818878056,0.10599078341013836,0.40948929201849804,11.842362230456745,-0.41151066263991254,-0.4148344805820469,0.003323817942134377,10.2275,10.808076923076923,10.286342762149264,10.697853424789177,0.8707165109034268,1.099688473520249,-0.22897196261682218,-0.5737087475840631,25.013288354042228,0.2640000000000011,-148.4360193116299,-142.53998166603878,-5.896037645591122,10.125,11.14,10.6325,11.565,2.328305568768795e-08,20.03033840663153,15.682879700604008,22.89999271419152,-92.90953545232267,12.3025,11.45,4.0,68.0,-64.0,9.864190399999998,10.46,0.0,1.0,38.67462038536439,0.7035215011248878,0.6968584447188114,0.7694956113178542,-22.654244724507173,50.76171803567214,20.000000000000032,21.388888888888925,-79.99999999999997,-1.0638823529411763,0.0,-3.8466657403096938,-3.8057583284580905,-0.04090741185160329,-29.613704192496428,-26.857460127609407,-2.756244064887021,10.728860934226844,0.7035175879396949,0.7010544486217185,158.2474226804124,-0.007010544486217412,-0.07000000000000028,0.03211847797944163,0.07195163528295234,0.4968462531176703,-1.2038139790671396,0.5765920964964519,2.9522088258693717,8.061894244440396,0.23420125572369918,-34856.50000000014,1.4078812102053242e-08
9.93,10.02,9.88,9.95,455680,108813021.96488328,302375190.0,-0.08334422438906743,-91604.60382017266,0.9137463600763222,-0.1462247560094227,12667474.811746554,10.183728627863765,29.868705685977503,1200.3142072518945,10.378,11.071068539179272,9.684931460820728,13.35649526265701,0.19122822938490613,0.0,0.0,10.145999999999999,10.453,9.839,6.051645968854712,0.1807817589576532,0.0,0.0,9.79,11.33,10.559999999999999,14.839082674889198,0.10389610389610393,0.3815403628166483,11.370345279252103,-0.4078591529861857,-0.41343941506287474,0.0055802620766890465,10.164166666666667,10.721153846153847,10.234597721818607,10.642456874804793,0.8964401294498382,1.0970873786407762,-0.20064724919093802,-0.5751600788205018,24.87771078404923,-0.35800000000000054,-145.04839026159013,-144.86583759304625,-0.18255266854387742,10.145,11.14,10.6425,11.565,1.1641527843843975e-08,19.93570594666338,15.326085571552309,22.379005299142,-93.29582747304282,12.3125,11.45,0.0,64.0,-64.0,9.864190399999998,10.4474,0.0,0.0,37.81810368867101,0.6368848767945114,0.6471445290460721,0.713229194925133,-22.94832460694866,45.11467180390367,13.913043478260878,15.74879227053142,-86.08695652173913,-1.0186176470588233,-7.096171802054169,-3.832377784417066,-3.811082219649886,-0.021295564767179975,-32.26857614200339,-27.939683330488204,-4.3288928115151855,10.71034190993675,-0.698602794411185,-0.7010544486217185,156.44329896907215,0.0,0.0,0.02962941638060836,0.08874963788219567,1.1802406591505095,-1.0863638331503633,0.5776289130900655,2.8140357235976916,8.062947343587938,0.23404005706582479,0.0,0.0
9.95,10.3,9.83,10.04,1260530,108813021.96488328,302830870.0,0.04283172113317943,-78518.23184586229,-1.3825491573033568,0.6903433182241423,12667474.811746554,10.184764835418566,33.87181789715835,1200.3142072518945,10.3425,11.046797522358334,9.638202477641665,13.619483149303067,0.2213535561748699,0.0,0.0,10.134666666666666,10.414666666666667,9.854666666666667,5.5255887383239095,0.17023809523809377,0.0,0.0,9.79,11.29,10.54,14.503263234227703,0.10666666666666676,0.35738632653498337,10.383192817664922,-0.40035031604396565,-0.41082159525909295,0.010471279215127305,10.158333333333333,10.629615384615384,10.190813456923436,10.591163772967402,0.9700704225352113,1.0510563380281688,-0.08098591549295753,-0.5745937858413783,24.653424909872438,-0.18249999999999922,-140.78816675025297,-146.00526349844984,5.217096748196866,10.145,11.114999999999998,10.629999999999999,11.565,5.820763921921987e-09,19.989417514948407,14.932098384783812,22.721814922055987,-96.51440795268708,12.3125,11.45,0.0,60.0,-60.0,9.864190399999998,10.435052,0.0,0.0,37.81810368867101,0.37944863004838797,0.5732850026559292,0.6390959921402709,-23.193132413543736,43.782395195837594,13.913043478260878,15.94202898550727,-86.08695652173913,-0.9836470588235304,-0.6986027944111804,-3.780040839948193,-3.8048739437095476,0.024833103761354725,-34.75619446143251,-29.302985556677065,-5.453208904755442,10.687216469802584,0.0,0.0,156.44329896907215,0.009004563093081753,0.08999999999999986,0.02846269023269229,0.117723959004041,1.7960156811136525,-0.7702261736350403,0.5781547723052125,2.675495797408504,8.066018702906826,0.2447280833085338,113447.69999999982,7.143473850746712e-09
10.04,10.71,9.97,10.57,2611630,108678923.02871306,304091400.0,-0.04118762196380156,-51094.527296453416,4.287878908078362,0.6570987827398128,12678876.590641027,10.14421572705392,31.327279697148484,1200.3142072518945,10.293,10.93331554721097,9.652684452789028,12.441767166248344,0.30244115491026663,0.0,0.0,10.116666666666667,10.397666666666668,9.835666666666667,5.5551894563426805,0.36358244365361597,0.0,0.0,9.79,11.29,10.54,14.573010784027982,0.16666666666666666,0.3686476938814851,9.812791416814994,-0.3827254401941449,-0.40520236424610334,0.022476924051958447,10.148333333333332,10.552307692307691,10.167611386627524,10.550336826821669,0.9772296015180264,1.0550284629981024,-0.07779886148007598,-0.5700996581571025,24.560729707332115,-0.09299999999999997,-136.06486083994284,-145.87502992081474,9.810169080871901,10.145,10.954999999999998,10.549999999999999,11.565,2.9103819609609937e-09,18.934173262581336,18.728359248387765,20.78961604198556,-67.71550786630935,12.185,11.45,0.0,56.00000000000001,-56.00000000000001,9.864190399999998,10.422950960000001,0.0,0.0,39.805925056490764,0.6437429998201453,0.5533588355543483,0.5912627890854499,-22.89501641539188,45.13300527536445,21.739130434782602,16.521739130434792,-78.26086956521739,-0.9576470588235306,-1.181102362204734,-3.6276134731656953,-3.7694218496007776,0.14180837643508237,-30.87183618731688,-29.616755682805028,-1.2550805045118523,10.65284069757975,0.9045226130653283,0.9004563093081508,158.76288659793812,0.05144268561856329,0.5300000000000011,0.031094813604398804,0.1720046415554376,0.8566292497399806,1.0637072371351588,0.5733594343997648,2.563452714921636,8.073497447910565,0.30922194107282885,1384163.900000003,1.9697539704538273e-08
10.71,10.78,10.48,10.48,780340,110302368.70438874,306703030.0,0.019456560594444217,153942.39088875463,7.792068554887191,0.2682520200615556,12816741.520919912,10.177179164389644,48.42955330200811,1200.3142072518945,10.2685,10.821031447068929,9.71596855293107,10.761677890031251,0.7728351495642455,0.0,0.0,10.130333333333333,10.444333333333335,9.816333333333334,6.199203711625153,1.2001061571125249,1.0,0.0,9.79,10.99,10.39,11.686224862443407,0.6500000000000004,0.4057829244933366,8.71889820177367,-0.3222760310218451,-0.3886170976012517,0.06634106657940658,10.179166666666667,10.506153846153847,10.229517327146366,10.551793358168212,0.976190476190476,1.0218253968253963,-0.04563492063492025,-0.5527731744739979,24.588227914685408,0.12150000000000105,-129.96526283295862,-144.35440494613692,14.389142113178309,10.27,10.945,10.6075,11.565,50.000000001455184,18.47296008953498,23.350301753335863,18.169764660425525,54.758800521512036,12.18,11.45,0.0,52.0,-52.0,9.83,10.422950960000001,1.0,0.0,49.95239037988357,1.0,0.6743972099561778,0.6003470160554851,-19.65515050499764,51.9653039899344,84.78260869565214,40.14492753623188,-15.21739130434786,-0.8353529411764686,3.627450980392167,-3.0542299311838694,-3.6263834659173964,0.5721535347335269,-18.675594142069826,-27.428523374657992,8.752929232588166,10.651551872944957,5.278884462151412,5.144268561856347,172.42268041237114,-0.00855112098925014,-0.08999999999999986,0.030569744560242442,0.11006172461811094,1.1083396471046185,0.8536926406237432,0.5702427005493176,2.9432835786040155,8.075877951523548,0.2976917262627656,-70230.59999999989,1.0958198976407901e-08
10.43,10.57,9.95,10.16,947920,109522028.70438874,305922690.0,0.004219912213328244,121917.67790464686,11.148986339287932,1.8738887220438427,12810097.187901936,10.199434521920054,56.25886757991203,1190.0939349101093,10.2545,10.769416498084965,9.739583501915035,10.042742173386605,0.7189675421535933,0.0,0.0,10.171,10.488,9.854000000000001,6.233408711041181,0.987381703470033,0.0,0.0,9.79,10.99,10.39,11.702179530937647,0.5750000000000005,0.3952046320440028,7.787781780106509,-0.2784222086672301,-0.36657811981444743,0.08815591114721733,10.186666666666667,10.454615384615384,10.268053122970002,10.546475331637232,1.0888429752066116,0.902892561983471,0.18595041322314054,-0.5279534995620118,24.604499233213392,0.1355000000000004,-119.61107159635749,-141.03175905778284,21.420687461425345,10.305,10.91,10.6075,11.565,75.0000000007276,18.23218666774454,23.34941687011157,17.22223271964676,122.57984954988268,12.2675,11.45,0.0,48.0,-48.0,9.83,10.422950960000001,0.0,0.0,48.45862149255094,0.8826558797625615,0.8421329598609023,0.6899630017904762,-17.357011616886087,51.35843877264411,69.69696969696982,58.739569609134854,-30.303030303030187,-0.6416470588235281,0.866217516843117,-2.639955055240317,-3.4290977837819807,0.7891427285416639,-20.4867391826942,-26.040166536265236,5.553427353571035,10.64801155323387,-0.8514664143803197,-0.8551120989250371,170.10309278350516,-0.031010236742560322,-0.3200000000000003,0.03126557649669973,0.22810262644011542,0.8034408985907574,-0.2715122723372388,0.5689578668246641,2.8299855958429596,8.078356432035472,0.2576815699428138,-303334.40000000026,3.271398086606499e-08
10.16,10.5,10.16,10.2,718540,109216248.05922745,304974770.0,0.00021100772327097144,61167.38106112585,-24.200354460292054,0.5644361140459269,12781153.065764531,10.213855576166768,57.72178553977999,1190.0939349101093,10.2235,10.679406788719014,9.767593211280985,8.918800581386302,0.43035857156413615,0.0,0.0,10.176333333333334,10.530333333333333,9.822333333333333,6.957319270202104,0.4769303201506598,0.0,0.0,9.79,10.94,10.364999999999998,11.248593925759284,0.32173913043478336,0.4176841688396026,6.8556361879625625,-0.26641796370372894,-0.34654608859230374,0.08012812488857479,10.1675,10.387307692307692,10.251429565590003,10.517847529293732,1.0079207920792077,0.9029702970297027,0.10495049504950504,-0.5037388808048309,24.615555697630207,0.026500000000000412,-111.9998824366297,-136.81261684845504,24.812734411825332,10.305,10.875,10.59,11.565,87.5000000003638,17.466658250733406,20.921206042890166,24.32106735007681,3.0336662967071275,12.225000000000001,11.45,0.0,44.0,-44.0,9.868,10.422950960000001,0.0,0.0,43.480002960218705,0.4915568170972921,0.7914042322866179,0.7693114673678995,-16.738792190509113,49.841657221989166,34.73684210526319,63.07214016596172,-65.2631578947368,-0.5326176470588244,-2.213666987487973,-2.533008421748996,-3.249879911375384,0.7168714896263881,-20.77218086107613,-24.986569401227417,4.214388540151287,10.644352993560974,-3.053435114503822,-3.1010236742559982,161.8556701030928,0.003929278139889557,0.03999999999999915,0.03104628338946648,0.11596193699965472,0.887872970932061,-0.0228105208135943,0.5681213628206669,2.8780370330948317,8.080283725787414,0.2623319113718401,28741.599999999387,5.468419489366712e-09
10.02,10.3,9.53,9.76,1914690,108666776.29452157,305693310.0,0.024872190664682423,56535.12662382208,3.312272107328762,0.23252853379948338,12783981.963402327,10.216077766185233,56.920378324989244,1194.7793441026688,10.205,10.632293809924837,9.777706190075163,8.37420499607716,0.4941492248613661,0.0,0.0,10.175666666666666,10.526666666666667,9.824666666666667,6.89881088872146,0.5346628679961994,0.0,0.0,9.79,10.94,10.364999999999998,11.268985791278787,0.3565217391304348,0.4099157519556423,6.020033920427867,-0.2507859431345647,-0.32739405950075595,0.07660811636619125,10.163333333333334,10.344615384615384,10.243517324730002,10.494303267864566,1.022312373225152,0.9533468559837728,0.06896551724137923,-0.47928759712795405,24.463753031723655,-0.11500000000000021,-107.20071690520405,-132.2454716051662,25.04475469996214,10.305,10.559999999999999,10.4325,11.565,93.7500000001819,16.755810434937352,19.71065443930802,22.913791544795483,44.18901660281018,12.1025,11.45,0.0,40.0,-40.0,9.90448,10.422950960000001,0.0,0.0,44.251029529250246,0.5521253797376987,0.6421126921991842,0.7585499614489016,-16.01325734901283,43.65564713603781,38.94736842105258,47.793726741095206,-61.05263157894742,-0.4083823529411781,-0.4878048780487874,-2.38973409413959,-3.0778507479282253,0.6881166537886352,-22.419262399513894,-24.473108000884714,2.0538456013708206,10.636391487990624,0.3937007874015741,0.3929278139889192,162.88659793814432,-0.04409531986522423,-0.4399999999999995,0.030289307329256335,0.2040883769076337,0.99388376480044,-1.8175900488033876,0.5631180839895374,2.741432262482262,8.084420767982508,0.2072602701053669,-842463.599999999,2.303000478679276e-08
9.74,10.0,9.56,10.0,978660,107895927.07374234,303778620.0,0.051532093306263266,-71893.26289386665,-16.689385749129134,-1.2165216285210911,12701387.492814092,10.167661628453011,46.6293849203132,1194.7793441026688,10.191999999999998,10.655318464989342,9.728681535010654,9.091806612820724,0.03379798924058178,0.0,0.0,10.136,10.534,9.738,7.853196527229689,0.02763819095477413,0.0,0.0,9.53,10.94,10.235,13.83437990580848,0.16312056737588682,0.4459241767600782,5.9757100342256795,-0.2707803892056244,-0.31607132544172967,0.04529093623610525,10.135833333333332,10.31,10.169130044002308,10.439910433207933,0.8846880907372399,1.0018903591682415,-0.11720226843100168,-0.4626963429406115,24.527816246677595,0.19800000000000217,-103.99084870555362,-127.01169107112436,23.020842365570743,10.155,10.41,10.282499999999999,11.434999999999999,91.97044873702114,17.503801259732278,17.273055507808902,30.198444585268263,-150.19334880123876,11.7225,11.45,4.0,100.0,-96.0,9.90448,10.78,0.0,1.0,38.09485520685519,0.06852255066840066,0.3707349158344639,0.6014172801067553,-17.204195183845965,40.81149509408617,18.400000000000034,30.69473684210527,-81.59999999999997,-0.37897058823529584,-3.270564915758177,-2.5937041408354315,-2.981021426509667,0.3873172856742353,-15.529031103597799,-22.684292621427335,7.155261517829537,10.60340392218659,-4.313725490196074,-4.409531986522408,151.5463917525773,0.024292692569044483,0.2400000000000002,0.026542895896145648,-0.3573692288324999,0.9220737830121744,-0.7548694153791765,0.5597168538685391,2.9809639697520467,8.086516093594321,0.23662648837382913,234878.4000000002,2.482240264141222e-08
10.06,10.06,9.74,9.74,477230,108874587.07374234,304757280.0,0.02114871253099126,-28068.739623314243,-6.069523634357166,-1.5014698940028954,12725452.902650157,10.146340116954939,47.408552768938144,1224.1591640396196,10.1565,10.56064230167118,9.752357698328819,7.958298659403942,0.3063800802924469,0.0,0.0,10.119333333333334,10.540333333333333,9.698333333333334,8.320706238882654,0.35827395091053005,0.0,0.0,9.53,10.94,10.235,13.882735194210607,0.33333333333333376,0.4453317590840703,5.82710098753105,-0.2642144379598079,-0.30569994794534533,0.041485509985537405,10.103333333333333,10.270384615384614,10.143110037232722,10.40732447519253,0.9176029962546818,1.050561797752809,-0.13295880149812722,-0.4469766328305011,24.5518857200579,0.0035000000000007248,-98.47271273693946,-121.46021256282545,22.98749982588599,10.155,10.41,10.282499999999999,11.434999999999999,90.82958768108577,18.198364168470423,16.051473186322823,28.06275492543574,-135.41666666666637,11.7225,11.45,0.0,96.0,-96.0,9.90448,10.754999999999999,0.0,0.0,42.771587168177305,0.43590669037129914,0.35218487359246625,0.4550108272087048,-16.796506485038336,46.16968969358252,37.60000000000005,31.649122807017562,-62.399999999999956,-0.4236176470588262,-3.753609239653518,-2.538735470289256,-2.892564235265585,0.353828764976329,-16.029445292761597,-21.353323155694188,5.323877862932591,10.599498954519689,2.4590163934426146,2.429269256904476,157.73195876288662,-0.026343975339601977,-0.2599999999999998,0.02275753829498052,0.3281438288158969,0.2955331796672877,-1.7836119190176776,0.5563666265933885,2.9745605816157847,8.087532202108935,0.20432287088268547,-124079.7999999999,5.5201842590788463e-08
9.74,9.79,9.56,9.56,1695400,108397357.07374234,304280050.0,0.05794145324151169,-41784.605391412195,8.046434633195748,-1.0654544905739551,12713044.922650157,10.134299345172302,45.803458970281454,1192.3310257745893,10.1425,10.582403398486623,9.702596601513378,8.674456958079812,0.04251319564170189,0.0,0.0,10.106,10.533000000000001,9.678999999999998,8.450425489808062,0.07142857142857321,0.0,0.0,9.53,10.78,10.155,12.324377618930244,0.16800000000000068,0.43279858317566333,5.732818667420396,-0.27679992415798615,-0.2999199431878735,0.023120019029887362,10.068333333333333,10.219615384615386,10.08109310842769,10.357893032585675,0.9353049907578559,1.051756007393715,-0.11645101663585922,-0.4363924203944092,24.623668292456976,-0.19250000000000078,-93.71569867306131,-115.75658016410001,22.040881491038704,10.155,10.26,10.2075,11.434999999999999,67.83697549064789,18.634286839935346,16.19310117859105,26.589924780683994,-119.84242172921465,11.7225,11.45,4.0,92.0,-88.0,9.90448,10.7305,0.0,0.0,39.30713979172561,0.15481584453844988,0.2197483618593833,0.3142227170954378,-17.51502787674043,43.86323528868143,16.800000000000068,24.266666666666723,-83.19999999999993,-0.4975588235294115,-4.133858267716534,-2.672357431064218,-2.8485228744253117,0.17616544336109374,-19.77754244897621,-21.038167014350595,1.2606245653743855,10.58128441960051,-2.6000000000000023,-2.63439753396022,151.03092783505156,-0.01865339059113381,-0.17999999999999972,0.022769474445572303,0.523072428393381,0.43908359950715703,-2.1215546930080764,0.5565400177055828,2.9656779934893054,8.090702748155175,0.1816031681771835,-305171.99999999953,1.100235377558913e-08
9.37,9.42,8.91,8.91,2416500,106701957.07374234,302584650.0,-0.01925437649824587,-79411.37604978183,-3.0523770201722202,-1.3849346698322127,12681713.095134756,10.070194507837401,37.75180001773185,1192.3310257745893,10.1125,10.620156379847707,9.604843620152295,10.040175621215447,-0.044167296947737536,0.0,1.0,10.071666666666667,10.508666666666667,9.634666666666666,8.677809035247398,-0.0854309687261619,0.0,1.0,9.53,10.78,10.155,12.360939431396785,0.02400000000000091,0.4125187248580969,6.0634727181148,-0.29786490708638347,-0.2995089359675755,0.0016440288811920278,10.035833333333334,10.173461538461538,10.000924937900352,10.298789844986736,0.905123339658444,1.1214421252371918,-0.21631878557874773,-0.4322302496076782,24.634129845305008,-0.09250000000000114,-89.92559299932998,-110.10518308066412,20.17959008133414,10.155,10.26,10.2075,11.434999999999999,45.12957856419385,19.413086469818346,15.56094992001113,28.607070997292677,-171.22997884557182,11.709999999999999,11.45,0.0,88.0,-88.0,9.90448,10.706489999999999,0.0,0.0,37.068581487750734,0.0,0.19690751163658307,0.25628024902947755,-18.801321390804446,34.87762428614962,2.400000000000091,18.933333333333408,-97.59999999999991,-0.5397058823529406,-3.9195979899497373,-2.892232112410554,-2.85726472202236,-0.034967390388194186,-14.23507007500282,-19.67754762648104,5.44247755147822,10.551159063448114,-1.848049281314168,-1.865339059113369,146.3917525773196,-0.07041348558059203,-0.6500000000000004,0.027207079229814187,-0.12387166928276952,0.8900698734371499,-3.0507831165051367,0.5464199068276467,2.865147168879597,8.09358028777449,0.10087250428079748,-1570725.000000001,2.9138624283299e-08
8.38,9.05,8.29,9.03,3694710,104285457.07374234,300168150.0,-0.1854297598438273,-292456.17947124166,-10.763500931098687,-2.39803564067441,12517411.316892078,9.922607405545296,34.028987266635625,1192.3310257745893,10.048,10.775147852915811,9.320852147084189,14.473484333515351,-0.2825093586102886,0.0,1.0,9.984666666666666,10.458666666666668,9.510666666666667,9.494558322761574,-0.6336146272855135,0.0,1.0,8.91,10.78,9.844999999999999,18.61066878980891,0.0,0.43626685237228724,7.212503247797136,-0.36282619106633973,-0.31217238698732835,-0.05065380407901138,9.943333333333333,10.10153846153846,9.833090332069528,10.195916523135867,0.8024911032028471,1.1601423487544484,-0.3576512455516013,-0.44372851703967287,24.705994378992745,-0.09800000000000075,-93.0103484790108,-105.3213483738939,12.310999894883096,9.844999999999999,9.925,9.885,11.125,28.170334685349275,21.20315221347256,13.908455210531677,36.18864140768904,-280.30519790176436,11.629999999999999,11.45,12.0,100.0,-88.0,9.90448,10.682960199999998,0.0,0.0,30.347420673141087,0.0,0.0516052815128167,0.15608705166959436,-22.30344118140873,31.977478085753962,0.0,6.400000000000058,-100.0,-0.6912352941176483,-11.07784431137724,-3.5585441509161013,-2.9975206078011083,-0.561023543114993,-5.478889247652507,-16.837815950715335,11.358926703062828,10.41783537527824,-6.799163179916324,-7.041348558059202,129.63917525773198,0.01337812594617605,0.11999999999999922,0.026982133561673078,-0.119049070920176,1.0006765827669186,-2.2227884146517902,0.5395710750191951,3.501258231636816,8.096663702928529,0.115274183455821,443365.1999999971,3.62088660440902e-09
9.0,9.0,8.61,8.61,902110,107785708.6526897,303862860.0,-0.0628972451850107,-187338.839546779,-10.182125254756148,-2.8166833454312132,12567171.720932482,9.70069985781212,30.303885391258078,1192.3310257745893,9.98,10.813138643924331,9.14686135607567,16.69616520890442,-0.07013319867460394,0.0,1.0,9.858,10.361,9.355,10.20490971799554,-0.32306163021868883,0.0,1.0,8.29,10.78,9.535,24.949899799599198,0.2971887550200804,0.4686401671350587,7.933981193562257,-0.40001436294731363,-0.32974078217932545,-0.07027358076798818,9.866666666666667,10.042307692307693,9.709537973289601,10.109552336236915,0.753646677471637,1.1572123176661262,-0.40356564019448915,-0.4624611174517634,24.858044834409093,-0.030000000000001137,-96.2358507331863,-101.57363591836364,5.337785185177339,9.535,9.614999999999998,9.575,10.815,14.085167342674637,23.574550457222553,12.268005724837373,41.542255661873604,-274.6807371721344,11.625,11.45,8.0,100.0,-92.0,9.90448,10.612041791999998,0.0,0.0,32.77094777727925,0.12361799790512645,0.041205999301708894,0.09657293081703622,-24.31009183370167,43.07772191216552,29.71887550200804,10.706291834002714,-70.28112449799197,-0.8481764705882373,-9.246231155778894,-3.9567960048388375,-3.1893756872086545,-0.767420317630183,7.113222849528883,-12.047608190666491,19.160831040195376,10.311791506296705,1.3468013468013407,1.3378125946176045,132.73195876288656,-0.04762804898925459,-0.41999999999999993,0.02839524038191292,0.006106302812605213,0.408796130169539,-2.4919061647227085,0.5337591168414422,3.3892861837372874,8.097358421500166,0.06330973038548764,-378886.19999999995,5.279627649538813e-08
8.7,8.96,8.63,8.63,806370,106883598.6526897,302960750.0,-0.12220749928362708,-214702.74818295345,5.836317078848477,-2.2144365875289975,12525213.11628132,9.642178998192596,30.57323322644737,1136.8737687618177,9.891000000000002,10.893095803803245,8.888904196196759,20.26278038223118,-0.13916044510826064,0.0,1.0,9.690333333333333,10.158333333333333,9.222333333333333,9.659110453716762,-0.6542022792022798,0.0,1.0,8.29,10.78,9.535,25.174400970579313,0.1285140562248997,0.46377615042155285,9.194760058781677,-0.4580961003133499,-0.35541184580613033,-0.10268425450721957,9.755,9.988076923076923,9.540378285091201,9.99847438540455,0.8246445497630334,1.1453396524486572,-0.32069510268562385,-0.492334845048017,24.78375998048001,0.14899999999999736,-104.9560768797096,-99.94530317206942,-5.010773707640183,9.43,9.614999999999998,9.522499999999999,10.815,7.042583671337319,25.776563112133264,11.463339969068368,38.81747452806353,-219.01999313808062,11.307500000000001,11.45,4.0,96.0,-92.0,9.90448,10.472719284479998,0.0,0.0,28.971392437706598,0.0,0.041205999301708894,0.044672426705411494,-27.328022889782634,40.54166596868847,12.85140562248997,14.190093708166009,-87.14859437751004,-0.9531764705882377,-13.467336683417086,-4.581659987868387,-3.4678325473406013,-1.113827440527786,2.620759176021655,-9.113934717328863,11.734693893350519,9.899630857949656,-4.651162790697672,-4.762804898925488,121.90721649484537,0.0023201866556973477,0.02000000000000135,0.028494471883389588,-0.08265442141881149,0.361103406174612,-2.0409753118513265,0.5331959090819255,3.547281967574707,8.097978141530184,0.0656981099691245,16127.40000000109,2.8773226381156883e-09
8.66,8.96,8.63,8.96,1437640,106077228.6526897,303767120.0,-0.19683737271430823,-181727.01272824567,-0.40924141523117646,-2.3089357143366764,12527086.217326615,9.596619795584775,33.16660085021631,1139.514590524331,9.81,10.93703149911618,8.68296850088382,22.977196720003672,-0.023499121774927162,0.0,1.0,9.506333333333334,9.977333333333334,9.035333333333332,9.909183351449931,-0.4302901627742362,0.0,1.0,8.29,10.78,9.535,25.382262996941897,0.13654618473895647,0.45239853537939767,10.247362223850416,-0.49678582502675717,-0.3836866416502557,-0.11309918337650149,9.637500000000001,9.908076923076923,9.400320087384863,9.89710591241162,0.8152671755725193,1.1389312977099233,-0.32366412213740403,-0.5274316888687351,24.53336490709009,0.7599999999999998,-114.53610751251733,-100.22710595827915,-14.30900155423818,9.395,9.614999999999998,9.504999999999999,10.815,3.5212918356686593,27.821289148836065,10.826080581147458,36.65956940397781,-174.11516111991565,11.24,11.45,0.0,92.0,-92.0,9.90448,10.341756127411198,0.0,0.0,29.39121704159858,0.02000975382815472,0.047875917244427135,0.04342930528261497,-29.55564004158937,39.35191157573113,13.654618473895647,18.741633199464555,-86.34538152610435,-1.0909411764705865,-14.043824701195204,-5.019505999261412,-3.7781672377247633,-1.2413387615366487,-1.6672514574876087,-7.624598065360614,5.957346607873005,9.60876983997248,0.23228803716610624,0.23201866556976647,122.42268041237114,0.03752572189150246,0.33000000000000007,0.030228795032018613,-0.15511525709614982,-0.06488941012930155,-1.3137653192223453,0.536730015243563,3.3759794635060953,8.09926884636482,0.10627269818577523,474421.2000000001,2.6102307873669668e-08
